Id,SalePrice
1461,124662.47965869308
1462,164059.1963104263
1463,178731.0779735277
1464,182567.9058801907
1465,191981.39414482797
1466,173848.89304679833
1467,167896.82106037697
1468,164830.4333633521
1469,187166.36330937332
1470,132124.13234067825
1471,205888.30294245706
1472,93824.32611211638
1473,92509.59074706634
1474,154783.23669938088
1475,136586.3881831296
1476,432389.43422984483
1477,277438.6573738049
1478,305825.57470556896
1479,281088.43837151345
1480,496189.3619329659
1481,314447.0321096221
1482,209998.57800835327
1483,167416.02695644242
1484,169339.28618229358
1485,175696.9333498999
1486,192983.60594344867
1487,355790.65885768464
1488,235516.83735026803
1489,203885.49504940494
1490,226811.71984416497
1491,191762.2016651908
1492,90595.46312750338
1493,187784.98205985912
1494,299340.19799258665
1495,285846.8557840309
1496,244155.19788230746
1497,185006.27271265956
1498,161027.1550778742
1499,162657.91014958025
1500,145202.55759370772
1501,166078.01440864246
1502,157258.39860663845
1503,307760.8262416613
1504,227023.40047806382
1505,221924.47944723512
1506,190252.31676040447
1507,238932.36738336788
1508,198187.36146623702
1509,169893.99395383702
1510,150861.43040646927
1511,145809.24706968945
1512,182306.61136134103
1513,148960.06056526967
1514,165060.19595680942
1515,193850.08280978698
1516,163060.24910777944
1517,155729.6104234819
1518,140422.36144184548
1519,229953.40294185653
1520,135032.61237913533
1521,136569.62293889295
1522,165213.57640104578
1523,111778.01614245636
1524,121811.90250513254
1525,124337.37462887535
1526,122297.5934626491
1527,106313.24625827433
1528,133743.72159360463
1529,146746.9542290363
1530,178080.3052079145
1531,104675.36672651948
1532,106816.66983483327
1533,151184.77980450273
1534,120158.27896784207
1535,152625.1863709337
1536,110083.43971556185
1537,74136.15652695319
1538,175594.83987794654
1539,201174.0677056519
1540,94388.18457339099
1541,137617.4311685024
1542,137032.65423957907
1543,223235.87059950837
1544,80941.69655767038
1545,110077.74468662219
1546,124485.90077511284
1547,137038.6552170989
1548,139789.00444322478
1549,115234.08303284783
1550,140993.8241687246
1551,121765.36059359761
1552,129962.97781923828
1553,150591.0015094975
1554,108728.411402864
1555,161375.778511748
1556,80754.72683657068
1557,108977.22270140439
1558,90490.58567143674
1559,77435.12795426164
1560,137926.85311619984
1561,139504.73866168296
1562,127837.28538479806
1563,121377.0325025625
1564,160053.3239242598
1565,147132.58928046617
1566,217209.1200423341
1567,74484.7023927815
1568,232669.70817553555
1569,144647.91071328023
1570,129298.04331141037
1571,121783.10689070815
1572,153090.98979133958
1573,258866.6113183447
1574,116660.88305035852
1575,220189.7444514994
1576,215955.2636715137
1577,194474.32345219486
1578,146470.51624957754
1579,153171.03208354133
1580,194760.86183398822
1581,147300.71465049082
1582,127623.38299835921
1583,342974.60534103814
1584,227083.8786069871
1585,140530.18334427886
1586,81553.60210552359
1587,92565.05680173611
1588,153924.12875047754
1589,105070.76152126495
1590,134113.87007910223
1591,96569.75241664921
1592,121148.23863047549
1593,132139.0661241166
1594,111039.20620236496
1595,110277.62202514228
1596,243967.53640496344
1597,195784.56852028728
1598,215388.70098104374
1599,192082.3727581276
1600,189266.59538883503
1601,79153.7044891523
1602,109866.26562690845
1603,74913.896750765
1604,280001.5202509349
1605,243396.1873802624
1606,165202.93243278732
1607,165411.0789978801
1608,211926.00969643166
1609,195482.61360140552
1610,153749.22209849214
1611,141723.28826988078
1612,178871.04297499245
1613,157349.79985277663
1614,124332.33812427583
1615,86353.25040970028
1616,68220.46315676978
1617,94846.71323990401
1618,124815.5145320457
1619,141526.93428135058
1620,158059.5207068545
1621,129766.414203531
1622,145621.75394809706
1623,295066.66109989636
1624,208135.94050340535
1625,131821.89866387643
1626,167674.4212760092
1627,186387.6902070161
1628,277260.66433266195
1629,182280.09424389357
1630,387354.1522185821
1631,227431.54456207872
1632,248095.5566760612
1633,170130.52412226857
1634,179267.1801045676
1635,183454.74880407425
1636,153900.6815116491
1637,182887.62952208772
1638,205208.5685857569
1639,179979.43757218018
1640,262862.43646542425
1641,177960.34612203654
1642,220947.35408899336
1643,212300.88787885846
1644,222025.89350732337
1645,192347.28294036337
1646,153709.54168105058
1647,165564.1800447411
1648,132680.3328927415
1649,138413.4674115844
1650,115372.5128477617
1651,125727.98224360129
1652,97647.79337112277
1653,95656.84632494515
1654,151490.64744137254
1655,158244.17133482467
1656,147030.19870897167
1657,147024.9925949875
1658,147355.92776277047
1659,144168.2562339266
1660,148708.45702915508
1661,422374.25292188296
1662,456394.3342986518
1663,394236.5157087729
1664,415690.1669956916
1665,318938.75379397254
1666,300439.79112060164
1667,370171.0656558206
1668,336112.93259956053
1669,305968.96033143357
1670,362495.37489832833
1671,256251.9165005993
1672,471304.7158557348
1673,296099.4982475858
1674,244582.32223005194
1675,181377.92808237072
1676,182978.6344349914
1677,212760.66427554406
1678,468418.3918064664
1679,380457.7729515152
1680,334410.55287210434
1681,267713.59724403056
1682,293026.2666238774
1683,178420.9252005071
1684,171865.94369239834
1685,172264.85311921543
1686,173137.11069282133
1687,168568.44726061475
1688,185391.1686267571
1689,189780.01069739732
1690,184739.90624803907
1691,176298.09786129507
1692,278146.61011587054
1693,169018.310705031
1694,180258.4100526412
1695,169939.45034019955
1696,273668.7130568412
1697,171125.239144978
1698,373459.6280153233
1699,335164.7744571938
1700,244140.23909234232
1701,256959.73420831477
1702,258380.72274381676
1703,246508.44899933966
1704,298122.68357946695
1705,234678.06293762897
1706,417181.9885163377
1707,223540.77933188382
1708,204579.3097548994
1709,299025.2869625853
1710,216379.05510437072
1711,246679.26457218634
1712,255743.7176707625
1713,263391.8287779558
1714,224419.19160538795
1715,206553.28607325393
1716,176515.2980339346
1717,175889.16962086526
1718,134914.26337677552
1719,198605.06668362278
1720,247044.85597816482
1721,173143.38895358128
1722,130640.12760679223
1723,154708.2989508681
1724,222296.9775811459
1725,239723.8549957681
1726,188371.05774101822
1727,151425.36590307287
1728,177594.22356645364
1729,162810.9412526683
1730,167246.7283145675
1731,124558.05867255903
1732,135338.85483865972
1733,121670.52008907979
1734,112359.3052411504
1735,134651.2056549671
1736,114112.48583546134
1737,345251.65490985976
1738,205013.0389047511
1739,283815.30313035427
1740,225296.04157264376
1741,188888.58694558722
1742,163061.26987917194
1743,170534.47004937934
1744,313385.5062462399
1745,228859.4972155459
1746,213748.3253106366
1747,222859.22041474542
1748,237134.13687539572
1749,155030.33954395918
1750,129729.44475582498
1751,249303.64639152767
1752,124008.62857091024
1753,150973.85188118185
1754,204878.56631317732
1755,166654.54937763873
1756,129976.58979500418
1757,123891.9193686054
1758,147278.69540402095
1759,158104.35593803716
1760,169920.3174569921
1761,140805.08341410634
1762,180646.55649599727
1763,176040.5221960748
1764,117373.2413350797
1765,171342.5965008719
1766,186850.28974520863
1767,217640.4559309907
1768,145782.09144987268
1769,178572.7304479189
1770,144107.4572425326
1771,134610.57110348373
1772,143768.48527985014
1773,128386.17598274919
1774,128733.7866083054
1775,137527.87788188088
1776,127967.04601125339
1777,113926.14461181409
1778,142481.25164812309
1779,113827.91816903159
1780,176794.04653905658
1781,136196.95075791058
1782,101685.75058651774
1783,126404.4417212711
1784,99185.88720167338
1785,115278.54087750209
1786,156061.6883756456
1787,161572.05454127677
1788,54674.45965696934
1789,104947.48808237223
1790,84752.86604078155
1791,185015.24325870827
1792,161289.0428366737
1793,127356.15688295454
1794,143823.96676650213
1795,131093.85417653833
1796,123471.30524374625
1797,117756.2855397062
1798,127309.60080751494
1799,114877.4760744749
1800,143215.1113350346
1801,126107.13306470291
1802,140133.74450625898
1803,153089.42321591865
1804,141186.16595897853
1805,139829.28531652395
1806,112069.63132584785
1807,139098.66378617423
1808,126319.6383308004
1809,117306.87020375293
1810,143508.85583544493
1811,96302.44349905365
1812,102274.05039267946
1813,122395.11269176878
1814,94459.08439252309
1815,58216.139880281284
1816,92156.52354905907
1817,104547.5389073452
1818,134724.86809700986
1819,120677.4326530026
1820,43201.406626342236
1821,111090.2037572906
1822,146978.21677093537
1823,35526.93101521069
1824,136898.49138032107
1825,125927.06521121845
1826,97700.21991929595
1827,103358.08001102335
1828,139867.56795448365
1829,121126.2059203959
1830,138671.73306416065
1831,166179.26758713624
1832,87027.20973444665
1833,140151.01794358357
1834,119254.680408643
1835,150813.8155399728
1836,124935.76760851139
1837,96641.98296794713
1838,120386.28767016628
1839,86178.57104335699
1840,155050.65533880712
1841,137537.59390089542
1842,72058.83516791578
1843,137878.84299688667
1844,138421.73084919265
1845,137982.78947103053
1846,159038.6855073043
1847,157129.5229248337
1848,60488.813353965095
1849,124928.51930939216
1850,121215.98208169622
1851,155024.44442210483
1852,129934.00315829457
1853,131286.22671765948
1854,171610.0568016654
1855,141312.92496624458
1856,215769.71083159416
1857,163009.39135416274
1858,132606.77367346315
1859,124155.9756217846
1860,142823.48434587408
1861,123678.59130827745
1862,302975.0213833039
1863,290374.2369905885
1864,290374.2369905885
1865,332388.0665530419
1866,335388.4631488119
1867,250582.02033777774
1868,312608.4019429725
1869,196553.23923771677
1870,252772.8935384817
1871,250287.38957769464
1872,171896.16262634358
1873,231177.67259643893
1874,142016.51043118665
1875,207249.78843501885
1876,193853.47885738494
1877,220288.40779544704
1878,206866.5040736361
1879,139256.05813776286
1880,136716.60532556282
1881,241889.213610025
1882,251141.78880565005
1883,194037.66553809817
1884,206022.6147348176
1885,231866.09981101315
1886,307571.08480646333
1887,211041.81709801813
1888,284195.8325487105
1889,164193.2774804397
1890,129728.85462400355
1891,132010.75855252228
1892,106774.87281897648
1893,127916.44618615347
1894,131734.86217113145
1895,135307.56914705673
1896,124888.24388123894
1897,114710.55002720625
1898,113715.44905584549
1899,148787.2619698285
1900,159372.17128487257
1901,172566.87473930663
1902,150734.06261782197
1903,219741.0237139096
1904,152077.10133127167
1905,197928.81780496982
1906,176058.185604062
1907,207538.1183891783
1908,111071.62079026097
1909,143968.82880771384
1910,125217.88610190415
1911,227156.36040210215
1912,320418.85430939693
1913,146987.88899825056
1914,53772.09224930904
1915,312479.28830865794
1916,70131.88729581928
1917,268240.2895825033
1918,140875.09278169903
1919,161615.5718733719
1920,138004.95672438707
1921,440711.9067348437
1922,332367.12871992326
1923,216573.518934822
1924,214057.1968717634
1925,209396.31688404045
1926,397060.7099501619
1927,139842.8136965862
1928,162564.8157142127
1929,122387.57053523297
1930,132918.04804316862
1931,140249.80025942822
1932,131607.7458144948
1933,175483.54568155497
1934,177525.37095616787
1935,177110.0060795382
1936,183257.86622629198
1937,181064.52119433891
1938,177242.29683936815
1939,246873.57575324285
1940,193259.7645515074
1941,170937.9330385326
1942,185586.8567536198
1943,210619.78993755754
1944,340944.216103717
1945,398267.57495056035
1946,139944.33298047353
1947,316048.10063520767
1948,188335.2182234849
1949,237274.71133111764
1950,177382.75009019743
1951,264999.44203572784
1952,220771.4644554417
1953,165747.09936222507
1954,199045.59568861226
1955,129271.41373115632
1956,307341.7792131053
1957,156421.40556796605
1958,279931.84888641257
1959,133051.6425264952
1960,118409.53294688802
1961,116687.74455915298
1962,95430.55752629202
1963,102933.73612561941
1964,104566.717090271
1965,147175.03802113023
1966,155805.75814855512
1967,280228.96713582287
1968,432276.35061533464
1969,395255.42560009594
1970,455107.6506712631
1971,444237.84352876537
1972,386607.8641138697
1973,272038.7097982313
1974,319584.4159446092
1975,479696.40235616284
1976,268397.7471307947
1977,362124.61891924246
1978,382651.50098870875
1979,345681.4764547973
1980,188318.44194852974
1981,357038.7670537062
1982,225432.75873759095
1983,210179.88458964243
1984,173524.44052708187
1985,213356.09053393998
1986,214272.28949848886
1987,181270.0197392487
1988,173294.5202535989
1989,193214.6031028016
1990,216902.89874531544
1991,232768.10359902334
1992,209392.5726310938
1993,169258.92935732144
1994,238945.153787745
1995,187532.73271165995
1996,244403.59830445066
1997,319359.13731773564
1998,369529.01062345103
1999,256860.428502327
2000,320086.2697727593
2001,262394.7010952695
2002,238869.4634873603
2003,248194.78491608726
2004,267589.4198718279
2005,228256.17077251556
2006,235743.7591077171
2007,243229.590832452
2008,220076.00884679856
2009,190704.18034606194
2010,196420.87115291684
2011,142000.62107581226
2012,177971.28366046917
2013,183291.12286159204
2014,184390.2270567771
2015,208033.717487585
2016,189994.87851452577
2017,199150.2014667796
2018,124312.1833713907
2019,131931.46341504494
2020,111234.29967797323
2021,113897.4431686187
2022,177915.4529913085
2023,132387.61540287174
2024,238823.28410222058
2025,363569.2581997473
2026,176182.38218902893
2027,145082.7715479084
2028,156903.20309708134
2029,163558.8086153651
2030,275233.72994479747
2031,262788.50111770927
2032,270700.69494016847
2033,276646.63612687826
2034,163808.4451418016
2035,210569.33316698892
2036,192685.8916547444
2037,198514.39592765187
2038,324722.6918170887
2039,238219.80566554598
2040,348017.38021245075
2041,264961.05084473145
2042,199976.75523531227
2043,171927.30391100433
2044,182155.30986489975
2045,211670.78344110947
2046,140496.33943446723
2047,147366.71146081557
2048,135938.26894969968
2049,138578.85385789722
2050,187901.69936610962
2051,112152.66170201532
2052,134013.45012482617
2053,148916.44724361217
2054,86853.64206934726
2055,170366.87848015962
2056,136031.93967061763
2057,120091.88694946091
2058,228024.70741640916
2059,128368.42790395627
2060,169713.2727792
2061,180632.75753723836
2062,130927.27715887243
2063,108953.64163199336
2064,137057.49704600684
2065,128414.05658745916
2066,170839.2564403097
2067,118223.83188809943
2068,142053.76082082052
2069,86824.73401316995
2070,108468.52709083247
2071,93319.31481903262
2072,111855.03236647067
2073,139456.6259615352
2074,188020.91047664458
2075,146568.32826220724
2076,120831.60563159308
2077,153328.8936217641
2078,133017.5843487766
2079,132329.4589992846
2080,115602.19593655977
2081,124508.96812699817
2082,128533.73360284297
2083,143050.0703545506
2084,111001.88095411024
2085,118062.22795328012
2086,130270.18092111092
2087,118057.3094533883
2088,98144.01298111962
2089,71326.29788170844
2090,126107.50342211877
2091,119196.64574007137
2092,124161.08896242334
2093,123610.35371109069
2094,137972.3122972812
2095,147959.30317230115
2096,82134.12335701127
2097,93007.64671152549
2098,147262.0510402279
2099,61889.642619209175
2100,92288.7237215795
2101,128100.62738754346
2102,133148.88796264556
2103,101933.15522200415
2104,126113.72655618071
2105,120083.43255850754
2106,61732.15231968281
2107,242801.9454310249
2108,113247.5653076424
2109,109432.14002399995
2110,131347.59226805664
2111,147146.0959189075
2112,134897.5537514743
2113,116174.80755951065
2114,111670.09080150147
2115,159081.17365851338
2116,123416.85479981737
2117,146760.6085778369
2118,124406.41044496957
2119,106394.72163362619
2120,121123.54415426526
2121,79903.50718989201
2122,107827.15000239789
2123,90815.58185193109
2124,174488.519388073
2125,122547.07370162061
2126,141477.13715309932
2127,149413.51082085885
2128,121405.67949209175
2129,103240.47590316755
2130,138275.53559678534
2131,152107.04443188477
2132,115622.17550510613
2133,125036.04417116706
2134,122717.95126206716
2135,103775.00742138368
2136,69458.45253106905
2137,116515.76547046327
2138,128230.49286443334
2139,157418.15999347102
2140,140237.58556084745
2141,140318.9905605726
2142,129782.97587573214
2143,151135.3006392874
2144,135561.8620347595
2145,138331.5094340492
2146,164535.52802305404
2147,130639.99773344334
2148,133634.5861003143
2149,147512.19522539925
2150,213599.18689694357
2151,127749.5722558229
2152,188395.00282118423
2153,176365.00813766962
2154,110409.85801734679
2155,135078.9571516035
2156,246537.8136601907
2157,235210.90547362724
2158,245859.74407683412
2159,217479.607322652
2160,174725.40547340643
2161,242606.79912714747
2162,423429.48728409776
2163,357279.8069009767
2164,247077.24844980915
2165,185186.15821354216
2166,145332.71462358735
2167,223103.7896274048
2168,198668.45393714687
2169,196884.63055839352
2170,220362.1105832109
2171,147500.2279335441
2172,134494.85542654636
2173,172798.17624869564
2174,231805.89148771198
2175,324482.5626656643
2176,314776.4347196008
2177,245109.23192278782
2178,208835.31994152575
2179,140530.18334427886
2180,216961.93776476485
2181,190636.41755692367
2182,212469.59910482384
2183,188756.4468686237
2184,129340.39109148257
2185,107538.63275450887
2186,141282.0408368681
2187,158102.3864533999
2188,161355.48417664607
2189,215044.4739716267
2190,83408.67734829808
2191,84617.28185768587
2192,96788.20718753483
2193,111641.66440997181
2194,104591.31343950322
2195,114659.16855410548
2196,110466.65908560054
